state,zip_code,total_listings,price_median,bed_median,bath_median,acre_lot_median,house_size_median,price_mean,bed_mean,bath_mean,acre_lot_mean,house_size_mean
Nevada,89413,9,2900000.0,3,4,0.37,3120.0,3703888.89,3.44,3.67,0.44,2893.22
Nevada,89430,13,639000.0,3,2,4.7,2185.0,613588.46,3.31,2.46,5.01,2198.31
Nevada,89433,67,350000.0,3,2,0.33,1226.0,346764.58,3.0,2.0,0.31,1276.33
Nevada,89447,47,220000.0,3,2,0.21,1208.0,231561.7,2.51,1.6,0.43,1237.34
Nevada,89511,278,1170000.0,3,3,0.39,2772.0,1289933.93,3.44,3.27,0.48,2763.76
Nevada,89531,1,1595000.0,5,3,1.04,3748.0,1595000.0,5.0,3.0,1.04,3748.0
Nevada,89701,153,450000.0,3,2,0.16,1528.0,469517.88,3.25,2.25,0.15,1609.25
Nevada,89002,48,479990.0,3,3,0.14,1802.0,516676.13,3.42,2.65,0.13,1975.02
Nevada,89014,36,450000.0,3,3,0.11,1706.0,466349.31,3.03,2.56,0.12,1804.78
Nevada,89021,12,440000.0,3,2,0.47,1916.0,466833.33,3.5,2.42,0.85,2004.5
Nevada,89032,46,429900.0,3,2,0.14,1785.0,431934.02,3.43,2.52,0.14,1872.46
Nevada,89104,34,385000.0,3,2,0.15,1451.0,404664.29,3.47,2.09,0.16,1607.09
Nevada,89123,62,525000.0,3,3,0.14,1987.0,555890.98,3.27,2.76,0.18,2070.95
Nevada,89129,44,475000.0,3,3,0.09,1840.0,497105.11,3.48,3.0,0.1,2047.84
Nevada,89143,14,505084.0,4,3,0.11,2156.0,523911.43,3.71,3.0,0.12,2260.79
Nevada,89161,7,2050000.0,4,4,2.39,3394.0,2258404.71,3.86,3.57,2.75,3475.29
Nevada,89425,2,179900.0,3,2,1.64,1404.0,179950.0,3.0,2.0,1.77,1486.0
Nevada,89441,81,649950.0,3,2,0.34,2200.0,716615.77,3.6,2.59,0.53,2254.67
Nevada,89519,69,749900.0,3,3,0.15,2376.0,870286.94,3.3,3.0,0.17,2494.52
Nevada,96120,1,1199999.0,5,4,18.85,4233.0,1199999.0,5.0,4.0,18.85,4233.0
Nevada,89003,3,99999.0,3,2,0.21,1056.0,118329.67,3.0,2.33,0.23,951.33
Nevada,89010,1,625000.0,4,3,10.12,3600.0,625000.0,4.0,3.0,10.12,3600.0
Nevada,89019,5,180000.0,3,2,2.06,1536.0,232980.0,3.0,2.0,2.28,1432.0
Nevada,89086,11,424950.0,4,3,0.11,2045.0,444923.36,3.45,3.0,0.11,2091.36
Nevada,89117,81,649000.0,4,3,0.14,2430.0,881884.56,3.72,3.2,0.25,2675.68
Nevada,89156,24,375000.0,3,2,0.14,1466.0,341774.46,3.42,2.25,0.14,1542.21
Nevada,89411,13,750000.0,3,3,0.07,2091.0,972403.85,3.0,3.15,0.18,2319.0
Nevada,89460,83,500000.0,3,2,0.24,1595.0,597720.48,3.23,2.34,0.32,1792.77
Nevada,89506,418,444900.0,3,2,0.15,1614.0,446252.63,3.34,2.36,0.16,1687.75
Nevada,89820,39,289000.0,3,2,1.17,1782.0,301915.38,3.46,2.0,2.58,1734.03
Nevada,89825,2,450000.0,3,2,1.06,2205.0,550000.0,3.0,2.0,1.36,3348.5
Nevada,89835,6,169900.0,3,2,0.2,1600.0,210812.83,3.0,1.67,0.53,1630.33
Nevada,89008,6,195000.0,2,1,0.14,1116.0,194416.67,3.0,1.83,0.15,1287.67
Nevada,89043,5,259000.0,3,2,0.49,2468.0,255480.0,3.0,2.0,0.46,2085.0
Nevada,89048,103,350000.0,3,2,0.73,1769.0,370100.7,3.12,2.37,0.7,1922.32
Nevada,89103,27,415000.0,3,2,0.15,1600.0,402383.74,3.3,2.41,0.13,1653.85
Nevada,89113,57,612000.0,3,3,0.11,1910.0,689178.0,3.02,2.89,0.13,2260.04
Nevada,89122,67,390000.0,3,2,0.11,1690.0,375678.88,3.12,2.43,0.11,1740.99
Nevada,89141,91,629000.0,4,3,0.12,2592.0,931900.58,3.7,3.52,0.16,2948.05
Nevada,89146,22,525000.0,3,3,0.17,2084.0,550924.18,3.36,2.64,0.26,2193.64
Nevada,89318,4,189000.0,3,2,0.22,1782.0,179250.0,3.5,2.0,0.2,1748.5
Nevada,89406,91,345000.0,3,2,0.18,1550.0,353198.85,3.26,2.0,0.4,1582.08
Nevada,89423,97,675000.0,3,3,0.24,2051.0,708401.27,3.38,2.59,0.38,2117.49
Nevada,89434,141,449900.0,3,2,0.14,1513.0,454165.07,3.13,2.3,0.13,1595.63
Nevada,89436,368,545000.0,3,3,0.15,1969.0,559760.82,3.36,2.65,0.15,1980.98
Nevada,89439,18,749000.0,3,3,0.19,2185.0,688185.0,3.22,2.78,0.18,2165.22
Nevada,89449,58,895000.0,3,3,0.08,1632.0,1012794.43,3.19,2.72,0.2,1848.47
Nevada,89451,120,2195000.0,3,3,0.22,2318.0,2341782.49,3.39,3.19,0.26,2428.58
Nevada,89508,144,449900.0,3,2,0.25,1696.0,454725.38,3.38,2.28,0.34,1730.94
Nevada,89705,36,474900.0,3,2,0.19,1440.0,593200.97,3.0,2.19,0.46,1624.94
Nevada,89801,103,370000.0,3,2,0.17,1920.0,395542.16,3.52,2.22,0.19,1941.42
Nevada,89815,68,380000.0,3,2,2.0,1936.0,407641.35,3.57,2.37,2.62,2160.51
Nevada,89822,8,165000.0,3,2,0.17,1191.0,166499.88,2.88,1.63,0.16,1396.63
